Price,Close,High,Low,Open,Volume,SMA_20,RSI_14,MACD,MACD_signal,MACD_hist,BB_mid,BB_std,BB_upper,BB_lower
Ticker,OGN-USD,OGN-USD,OGN-USD,OGN-USD,OGN-USD,,,,,,,,,
Date,,,,,,,,,,,,,,
2020-02-25,0.25974398851394653,0.2932719886302948,0.255064994096756,0.2927190065383911,19133064,0.30503025129437444,29.780833769684648,0.022682133515228853,0.03205272159723144,-0.009370588082002584,0.30503025129437444,0.04782159332567696,0.40067343794572835,0.20938706464302054
2020-02-26,0.25049901008605957,0.2855460047721863,0.21874600648880005,0.2593829929828644,33922616,0.30529015213251115,31.68166640321718,0.018136208156179612,0.029269418909021072,-0.01113321075284146,0.30529015213251115,0.0474928870114453,0.40027592615540175,0.21030437810962055
2020-02-27,0.27396300435066223,0.3097209930419922,0.2316190004348755,0.25110000371932983,38371767,0.3080353021621704,37.533026961552224,0.016239676911295353,0.026663470509475932,-0.010423793598180579,0.3080353021621704,0.04368002478708985,0.3953953517363501,0.2206752525879907
2020-02-28,0.3158529996871948,0.32120099663734436,0.26002800464630127,0.2743479907512665,41682708,0.3082470014691353,57.679495178755275,0.017910375114812638,0.024912851430543274,-0.007002476315730637,0.3082470014691353,0.04370855860907749,0.3956641186872903,0.22082988425098032
2020-02-29,0.3192079961299896,0.3468169867992401,0.29538100957870483,0.31503498554229736,45510532,0.30203830152750016,59.84915655084608,0.019282854903719338,0.02378685212517849,-0.004503997221459152,0.30203830152750016,0.030249873123810868,0.3625380477751219,0.24153855527987844
2020-03-01,0.33144599199295044,0.34575700759887695,0.31373998522758484,0.31940901279449463,31882304,0.299795600771904,60.27755185738889,0.021114662329637768,0.023252414166070344,-0.002137751836432576,0.299795600771904,0.025788062176737833,0.3513717251253796,0.24821947641842831
2020-03-02,0.32479798793792725,0.3362540006637573,0.31437501311302185,0.32943999767303467,34935975,0.29874549955129626,51.0487702524225,0.02177889104550207,0.02295770954195669,-0.001178818496454622,0.29874549955129626,0.024194516662023238,0.34713453287534274,0.2503564662272498
2020-03-03,0.30979999899864197,0.3271990120410919,0.30919700860977173,0.32429900765419006,29496596,0.29804614931344986,45.883403111862876,0.020854684898438447,0.02253710461325304,-0.001682419714814594,0.29804614931344986,0.023628106928852758,0.34530236317115537,0.25078993545574435
2020-03-04,0.36809301376342773,0.3732829988002777,0.30309799313545227,0.30919501185417175,52804236,0.300025150179863,63.47492578507439,0.024543086560483374,0.02293830100269911,0.0016047855577842642,0.300025150179863,0.02763242456639721,0.35528999931265737,0.24476030104706856
2020-03-05,0.3421970009803772,0.3833709955215454,0.3401840031147003,0.3676230013370514,48209894,0.3029933497309685,58.58581422540516,0.025087387850782517,0.023368118372315793,0.0017192694784667235,0.3029933497309685,0.028850027824462714,0.3606934053798939,0.24529329408204303
2020-03-06,0.3787580132484436,0.40268099308013916,0.3396590054035187,0.3421970009803772,56301184,0.30806675106287,66.46867311419918,0.02814448655999907,0.02432339200985245,0.00382109455014662,0.30806675106287,0.032750244149103165,0.37356723936107633,0.2425662627646637
2020-03-07,0.4051780104637146,0.47027701139450073,0.374193012714386,0.3780359923839569,82983359,0.31396400183439255,70.20571799536688,0.032326492602227364,0.025924012128327435,0.006402480473899928,0.31396400183439255,0.03885193981715713,0.3916678814687068,0.2362601222000783
2020-03-08,0.47445300221443176,0.5412939786911011,0.3667599856853485,0.4051780104637146,105450993,0.3216440513730049,75.52858988134888,0.04076081015272298,0.02889137173320655,0.011869438419516432,0.3216440513730049,0.052919801622674095,0.4274836546183531,0.2158044481276567
2020-03-09,0.44333499670028687,0.5424320101737976,0.4087870121002197,0.47501200437545776,107417550,0.32750620096921923,69.1510475329033,0.04442203502844755,0.03199750439225475,0.012424530636192796,0.32750620096921923,0.059520544263607374,0.44654728949643396,0.2084651124420045
2020-03-10,0.4513770043849945,0.5052260160446167,0.41864898800849915,0.44342300295829773,75002851,0.33483535051345825,76.0765640272258,0.04742580971757088,0.035083165457317975,0.012342644260252902,0.33483535051345825,0.06531906001261117,0.4654734705386806,0.2041972304882359
2020-03-11,0.40841999650001526,0.4920029938220978,0.38233500719070435,0.450654000043869,57345905,0.3403314009308815,69.6832865929712,0.04581195951773959,0.037228924269402296,0.008583035248337291,0.3403314009308815,0.06671039132704604,0.47375218358497356,0.20691061827678942
2020-03-12,0.1873359978199005,0.4084700047969818,0.1762170046567917,0.4084700047969818,47141518,0.335360050201416,42.766314366094896,0.026389142976235958,0.03506096801076903,-0.008671825034533072,0.335360050201416,0.07419710040863083,0.48375425101867764,0.18696584938415436
2020-03-13,0.2517859935760498,0.2787399888038635,0.1253180056810379,0.18614299595355988,73037097,0.3337939500808716,44.84440736005353,0.016012415797756585,0.03125125756816654,-0.015238841770409954,0.3337939500808716,0.0756739115343821,0.4851417731496358,0.18244612701210738
2020-03-14,0.2268179953098297,0.2698870003223419,0.21309299767017365,0.25165900588035583,41412349,0.3308008998632431,42.815126860617134,0.0057082745193320905,0.02614266095839965,-0.02043438643906756,0.3308008998632431,0.07875650222295508,0.4883139043091533,0.17328789541733297
2020-03-15,0.2272769957780838,0.25197699666023254,0.2091040015220642,0.2268179953098297,33242464,0.3275169499218464,41.74793199061587,-0.002393206781331647,0.02043548741045339,-0.022828694191785036,0.3275169499218464,0.08173075872845359,0.49097846737875356,0.1640554324649392
2020-03-16,0.18331800401210785,0.2278819978237152,0.16116400063037872,0.22687700390815735,40438288,0.32369565069675443,39.41778520666143,-0.012219948376786138,0.013904400253005484,-0.02612434862979162,0.32369565069675443,0.08670170783007267,0.49709906635689977,0.1502922350366091
2020-03-17,0.20377500355243683,0.2298469990491867,0.17830400168895721,0.18293499946594238,44753872,0.3213594503700733,42.1339327414384,-0.018147806377109887,0.00749395892698241,-0.025641765304092297,0.3213594503700733,0.0893663640503068,0.5000921784706869,0.1426267222694597
2020-03-18,0.19852900505065918,0.21401900053024292,0.18626099824905396,0.20340000092983246,40139425,0.31758775040507314,36.34512896162027,-0.023003811170928534,0.001394404907400222,-0.024398216078328757,0.31758775040507314,0.09299037138538432,0.5035684931758417,0.1316070076343045
2020-03-19,0.21834799647331238,0.24412299692630768,0.19852900505065918,0.19852900505065918,49098367,0.312712500244379,39.92794538455305,-0.024965219472302125,-0.0038775199685402474,-0.021087699503761877,0.312712500244379,0.09560531045458627,0.5039231211535515,0.12150187933520648
2020-03-20,0.20655499398708344,0.2567340135574341,0.19075900316238403,0.2182309925556183,46905017,0.3070798501372337,35.40768590691965,-0.027158183787410195,-0.008533652732314236,-0.01862453105509596,0.3070798501372337,0.09847784203849479,0.5040355342142233,0.11012416606024414
2020-03-21,0.20113499462604523,0.21207700669765472,0.18943899869918823,0.20655499398708344,26182108,0.3005643002688885,32.07151432552399,-0.028999187871781046,-0.0126267597602076,-0.016372428111573446,0.3005643002688885,0.10105792445743071,0.5026801491837499,0.09844845135402705
2020-03-22,0.17001000046730042,0.21104800701141357,0.16947700083255768,0.20128199458122253,20572060,0.2928249008953571,21.327488512231454,-0.03259400043064056,-0.016620207894294192,-0.01597379253634637,0.2928249008953571,0.10495627293572603,0.5027374467668092,0.08291235502390507
2020-03-23,0.19421899318695068,0.20001499354839325,0.1699099987745285,0.17001000046730042,31530789,0.28704585060477256,26.22884363369397,-0.03310780571785882,-0.01991772745900712,-0.013190078258851698,0.28704585060477256,0.10713188821476918,0.5013096270343109,0.07278207417523419
2020-03-24,0.1975809931755066,0.2156040072441101,0.19060499966144562,0.19424399733543396,31748273,0.2785202495753765,25.564017367147272,-0.03286486905527769,-0.022507155778261234,-0.010357713277016456,0.2785202495753765,0.1071273685059785,0.49277498658733354,0.06426551256341953
2020-03-25,0.2257629930973053,0.2257629930973053,0.19278499484062195,0.19811700284481049,39493156,0.27269854918122294,31.898407360438696,-0.030051868895046102,-0.02401609840161821,-0.006035770493427892,0.27269854918122294,0.10664746255261365,0.48599347428645023,0.05940362407599564
2020-03-26,0.22509600222110748,0.24011600017547607,0.2129250019788742,0.2257629930973053,34503120,0.2650154486298561,56.64517491989568,-0.027558687199575077,-0.024724616161209585,-0.002834071038365492,0.2650154486298561,0.10410944038961245,0.473234329409081,0.0567965678506312
2020-03-27,0.2115270048379898,0.23890599608421326,0.20975400507450104,0.22565899789333344,27370676,0.25533289834856987,41.369435079551145,-0.026373707745656144,-0.025054434478098898,-0.0013192732675572465,0.25533289834856987,0.0992808801932492,0.4538946587350683,0.05677113796207148
2020-03-28,0.20263199508190155,0.213018000125885,0.19586600363254547,0.213018000125885,17606428,0.24174184799194337,44.43134531989002,-0.02585432339340582,-0.025214412261160283,-0.0006399111322455374,0.24174184799194337,0.08533112055183034,0.41240408909560405,0.07107960688828269
2020-03-29,0.19685600697994232,0.2116760015487671,0.19184499979019165,0.20270000398159027,14513640,0.22941789850592614,43.16317611623603,-0.025613524750706135,-0.025294234759069455,-0.0003192899916366794,0.22941789850592614,0.07133462621834954,0.37208715094262523,0.08674864606922705
2020-03-30,0.20883400738239288,0.21374399960041046,0.19438199698925018,0.19640499353408813,19176858,0.21729074865579606,56.697185300930805,-0.024177462821891732,-0.02507088037163391,0.0008934175497421794,0.21729074865579606,0.04861256372039555,0.31451587609658715,0.12006562121500496
2020-03-31,0.20454299449920654,0.21034599840641022,0.20281000435352325,0.20848000049591064,17664923,0.2070968985557556,50.22026680237941,-0.02311911945726977,-0.024680528188761087,0.0015614087314913157,0.2070968985557556,0.018430909300495495,0.2439587171567466,0.1702350799547646
2020-04-01,0.21236999332904816,0.21466800570487976,0.1987069994211197,0.20454299449920654,23181234,0.208348598331213,53.91180692678811,-0.02140209133665527,-0.024024840818339926,0.0026227494816846546,0.208348598331213,0.017859461916891344,0.2440675221649957,0.1726296744974303
2020-04-02,0.25411900877952576,0.25940999388694763,0.20843400061130524,0.21287600696086884,54430529,0.2084652490913868,58.9947878197811,-0.01648253711691458,-0.022516380078054857,0.006033842961140276,0.2084652490913868,0.018163146954045535,0.24479154299947786,0.17213895518329575
2020-04-03,0.24504399299621582,0.28282099962234497,0.23813000321388245,0.2544099986553192,37680567,0.2093765489757061,59.812363529497304,-0.013164283222431211,-0.020645960706930127,0.007481677484498916,0.2093765489757061,0.019537642615601133,0.24845183420690836,0.17030126374450383
2020-04-04,0.24211999773979187,0.25926798582077026,0.23827700316905975,0.2451539933681488,23728673,0.2101186990737915,60.583383862197834,-0.010647744513904767,-0.018646317468325055,0.007998572954420288,0.2101186990737915,0.020511051971281898,0.2511408030163553,0.1690965951312277
2020-04-05,0.23108099400997162,0.24723300337791443,0.22852499783039093,0.24262000620365143,18866085,0.21250684857368468,67.59534701009551,-0.009435359845912095,-0.016804125943842466,0.007368766097930371,0.21250684857368468,0.02000057525347601,0.2525079990806367,0.17250569806673266
2020-04-06,0.25843900442123413,0.26420798897743225,0.2296060025691986,0.2309899926185608,35822048,0.21524004861712456,68.17286496881916,-0.006195554961020422,-0.014682411747278058,0.008486856786257636,0.21524004861712456,0.02234248651844201,0.2599250216540086,0.17055507558024055
2020-04-07,0.2617669999599457,0.2898859977722168,0.2512269914150238,0.25890401005744934,34441796,0.2184019483625889,68.16673864560383,-0.00332116054998563,-0.012410161507819574,0.009089000957833944,0.2184019483625889,0.024246642086426514,0.2668952325354419,0.16990866418973585
2020-04-08,0.2805500030517578,0.28336799144744873,0.25882598757743835,0.2619189918041229,37590296,0.22151204869151114,66.37789227269762,0.00046706506769317313,-0.009834716192717025,0.010301781260410198,0.22151204869151114,0.027946392956779986,0.2774048346050711,0.16561926277795117
2020-04-09,0.2549099922180176,0.2819310128688812,0.2441280037164688,0.2802239954471588,37186693,0.22392979860305787,57.75468732740461,0.0013843684330668848,-0.007590899267560244,0.008975267700627128,0.22392979860305787,0.028666701350699087,0.28126320130445603,0.1665963959016597
2020-04-10,0.2213899940252304,0.2549059987068176,0.214478999376297,0.25488799810409546,22848577,0.22494254857301713,52.32416981544962,-0.0005866828422964598,-0.0061900559825074876,0.005603373140211028,0.22494254857301713,0.028172541530234876,0.28128763163348686,0.16859746551254737
2020-04-11,0.2162580043077469,0.23233799636363983,0.21392300724983215,0.2213899940252304,23833725,0.22725494876503943,53.26888175964364,-0.0025336574333086337,-0.005458776272667717,0.002925118839359083,0.22725494876503943,0.025163719083267744,0.27758238693157494,0.17692751059850395
2020-04-12,0.22714899480342865,0.23670299351215363,0.2148600071668625,0.21636700630187988,24217431,0.22890144884586333,57.09321236832082,-0.003161394324807304,-0.004999299883095634,0.0018379055582883304,0.22890144884586333,0.02393572535693756,0.27677289955973844,0.18102999813198822
2020-04-13,0.23725399374961853,0.23829899728298187,0.2120169997215271,0.22652199864387512,27817176,0.23088509887456893,56.713529379173316,-0.0028110869099058355,-0.0045616572884576755,0.00175057037855184,0.23088509887456893,0.022821454279430897,0.2765280074334307,0.18524219031570713
2020-04-14,0.22204700112342834,0.2580550014972687,0.21819600462913513,0.23725399374961853,47367726,0.2306992992758751,53.93210585448522,-0.0037176877839679157,-0.004392863387559723,0.0006751756035918077,0.2306992992758751,0.022880401067959178,0.27646010141179345,0.18493849713995675
2020-04-15,0.21201899647712708,0.2276969999074936,0.21143800020217896,0.22205500304698944,18494748,0.23004544898867607,49.92192402018871,-0.005185575588320168,-0.004551405827711813,-0.0006341697606083553,0.23004544898867607,0.023233085163857685,0.27651161931639145,0.1835792786609607
2020-04-16,0.2251099944114685,0.22957800328731537,0.20907799899578094,0.21163100004196167,18125973,0.23072459846735,42.604307212772326,-0.005232239125875809,-0.004687572487344612,-0.0005446666385311976,0.23072459846735,0.0228587766585963,0.27644215178454257,0.1850070451501574
2020-04-17,0.22350700199604034,0.22850599884986877,0.21973299980163574,0.2247679978609085,14316395,0.23176834881305694,44.29178186857382,-0.005337046259654421,-0.004817467241806574,-0.0005195790178478474,0.23176834881305694,0.02196775241167386,0.27570385363640465,0.18783284398970923
2020-04-18,0.23473599553108215,0.23625600337982178,0.22269199788570404,0.22350700199604034,22505464,0.23366234824061394,48.12544988189016,-0.004462578902871883,-0.004746489574019636,0.0002839106711477529,0.23366234824061394,0.020374456935004236,0.2744112621106224,0.19291343437060546
2020-04-19,0.23102599382400513,0.24045200645923615,0.2255219966173172,0.23463399708271027,16357895,0.23477194756269454,49.98549764225689,-0.004022553857491423,-0.004601702430713994,0.0005791485732225708,0.23477194756269454,0.01953826347702757,0.27384847451674965,0.1956954206086394
2020-04-20,0.21272699534893036,0.2352440059185028,0.21117499470710754,0.23058900237083435,15349723,0.23518114760518075,37.34201977837648,-0.0050917129868148225,-0.00469970454193416,-0.0003920084448806628,0.23518114760518075,0.018948645939061624,0.273078439483304,0.1972838557270575
2020-04-21,0.21388199925422668,0.21737399697303772,0.2085220068693161,0.21342900395393372,12540338,0.23525674790143966,36.57878756238646,-0.0057792109904284406,-0.004915605831633016,-0.0008636051587954247,0.23525674790143966,0.018855633150369505,0.27296801420217864,0.19754548160070065
2020-04-22,0.23020799458026886,0.23020799458026886,0.2114039957523346,0.21401800215244293,19312110,0.23406119719147683,35.69308799466886,-0.004949630471633104,-0.004922410759633034,-2.7219712000070215e-05,0.23406119719147683,0.01834792591632512,0.27075704902412706,0.1973653453588266
2020-04-23,0.223703995347023,0.23179900646209717,0.21958300471305847,0.23034299910068512,16111412,0.2329941973090172,40.049105421657835,-0.0047621057251249765,-0.004890349752731423,0.00012824402760644622,0.2329941973090172,0.018296046991175763,0.2695862912913687,0.19640210332666566
2020-04-24,0.22579899430274963,0.23380599915981293,0.22275499999523163,0.22339199483394623,14205520,0.23217814713716506,51.75832572576553,-0.0043937931925022156,-0.004791038440685581,0.0003972452481833654,0.23217814713716506,0.01823145536486812,0.2686410578669013,0.19571523640742883
2020-04-25,0.23054400086402893,0.23765599727630615,0.2221589982509613,0.22611099481582642,14441993,0.23215129747986793,55.714948411389344,-0.003676638483222777,-0.004568158449193021,0.0008915199659702434,0.23215129747986793,0.01823355149266542,0.26861840046519875,0.19568419449453708
2020-04-26,0.23852600157260895,0.24700500071048737,0.23028799891471863,0.2304369956254959,16771070,0.23115564733743668,54.659690925278504,-0.002436125324177252,-0.0041417518241898665,0.0017056265000126147,0.23115564733743668,0.01723911179265019,0.26563387092273705,0.19667742375213632
2020-04-27,0.23118500411510468,0.2440049946308136,0.22465500235557556,0.23859399557113647,13829206,0.22962654754519463,47.45673617129213,-0.002022057827812257,-0.003717813024914345,0.0016957551971020879,0.22962654754519463,0.015665475888647997,0.2609574993224906,0.19829559576789862
2020-04-28,0.23176300525665283,0.23673699796199799,0.2283419966697693,0.2313610017299652,11557658,0.22718719765543938,54.64054643193984,-0.0016284942244647604,-0.0032999492648244284,0.001671455040359668,0.22718719765543938,0.010143945912060446,0.24747508947956026,0.2068993058313185
2020-04-29,0.23677000403404236,0.2379390001296997,0.22617299854755402,0.232014998793602,15428418,0.22628019824624063,62.41710279462784,-0.0009021696273555924,-0.0028203933373306613,0.001918223709975069,0.22628019824624063,0.008149643246420056,0.24257948473908075,0.2099809117534005
2020-04-30,0.22281399369239807,0.23793399333953857,0.22173500061035156,0.23697100579738617,15101660,0.226351398229599,48.85805194847545,-0.0014361307294968872,-0.0025435408157639065,0.0011074100862670192,0.226351398229599,0.008110798856650342,0.24257299594289966,0.21012980051629832
2020-05-01,0.2314630001783371,0.24030399322509766,0.22281399369239807,0.22281399369239807,14978282,0.2271116480231285,53.69784954339089,-0.0011481609248375768,-0.0022644648375786404,0.0011163039127410636,0.2271116480231285,0.007822398280838394,0.24275644458480528,0.21146685146145172
2020-05-02,0.23183999955654144,0.25280699133872986,0.23007500171661377,0.2317429929971695,17315160,0.22734619826078414,48.50295923349097,-0.0008793850770586753,-0.0019874488854746473,0.001108063808415972,0.22734619826078414,0.007893581735145571,0.24313336173107528,0.211559034790493
2020-05-03,0.2252659946680069,0.23254400491714478,0.2221350073814392,0.2321690022945404,13381527,0.22674679830670358,47.10808636351326,-0.0011832062691713163,-0.0018266003622139813,0.000643394093042665,0.22674679830670358,0.0075492810707512015,0.24184536044820598,0.21164823616520118
2020-05-04,0.2126390039920807,0.22609099745750427,0.20220699906349182,0.2248069941997528,14572164,0.2262763984501362,49.953154231501706,-0.002415040291052273,-0.0019442883479816396,-0.00047075194307063324,0.2262763984501362,0.008128434481813154,0.2425332674137625,0.2100195294865099
2020-05-05,0.19742000102996826,0.21334800124168396,0.1934109926223755,0.21228599548339844,21056457,0.22554644867777823,42.377293823595004,-0.004566682108124054,-0.0024687671000101228,-0.002097915008113931,0.22554644867777823,0.00993165890374086,0.24540976648525994,0.20568313087029652
2020-05-06,0.18519599735736847,0.19762299954891205,0.18205299973487854,0.1971929967403412,19735723,0.22355074882507325,28.334205501083318,-0.007175533601272321,-0.0034101204002625627,-0.0037654132010097588,0.22355074882507325,0.013421175716043244,0.2503931002571597,0.19670839739298676
2020-05-07,0.17312300205230713,0.1868409961462021,0.15796099603176117,0.18519599735736847,17228781,0.2210315488278866,26.892475219081618,-0.010100821050709391,-0.004748260530351929,-0.005352560520357462,0.2210315488278866,0.017529613369342372,0.25609077556657134,0.18597232208920184
2020-05-08,0.17239999771118164,0.17794999480247498,0.16469000279903412,0.17312300205230713,15391891,0.21791474893689156,25.295403480480346,-0.012335279415221861,-0.006265664307325915,-0.006069615107895946,0.21791474893689156,0.02028920717246864,0.2584931632818288,0.17733633459195428
2020-05-09,0.17776800692081451,0.187172994017601,0.1699800044298172,0.172542005777359,15173282,0.21525184959173202,25.72357281775932,-0.013517133189325348,-0.0077159580837258025,-0.005801175105599545,0.21525184959173202,0.021908208170534772,0.2590682659328016,0.17143543325066246
2020-05-10,0.15224400162696838,0.1777859926223755,0.1445000022649765,0.17751100659370422,12808634,0.21222769990563392,15.826212179784164,-0.016325148583481608,-0.009437796183676964,-0.006887352399804644,0.21222769990563392,0.0260567462820658,0.2643411924697655,0.16011420734150233
2020-05-11,0.14832699298858643,0.15866799652576447,0.14022000133991241,0.15237900614738464,15322516,0.2089499495923519,16.26743120184372,-0.018651586990700242,-0.011280554345081621,-0.007371032645618621,0.2089499495923519,0.029705410817763803,0.2683607712278795,0.1495391279568243
2020-05-12,0.1655309945344925,0.16667699813842773,0.1454789936542511,0.14813600480556488,17129359,0.2057160995900631,26.2510610136125,-0.01888934246288526,-0.012802311968642349,-0.0060870304942429124,0.2057160995900631,0.03077076762983119,0.2672576348497255,0.1441745643304007
